COMID,lengthKM,Tidal,SLOPE,width_bkfl_m,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,CANADSKEL_,CANADSKEL1,UID_V6,F_CODE,HYC,VTR,YSS,LAKEUID,NAME_EN,NOM_FR,CGNDB_EN,CGNDB_FR,CGNS_FID,DATE_E,coast,outlet
3626220,2.20190034,0,0,2.410088956,362622,362681,2,2,0.02497,366732,27795,14463112,VT001,0,1,0,4523262, , , , , ,2003,0,0
3626140,3.033727061,0,0,3.730955887,362614,362682,16,16,0.03959,366733,14369,2696112,BH140,8,0,0,0, , , , , ,2003,0,0
3626230,9.867010507,0,0,9.327613964,362623,362576,2,2,0.12163,366734,30051,35697112,VT001,0,1,0,5014262, , , , , ,20061024,0,0
3625830,3.341106152,0,0,16.13987705,362583,362685,70,70,0.03255,366738,28777,15307112,VT001,0,1,0,4772262,Rivière au Serpent,Rivière au Serpent,EICZV,EICZV,7952731abe4f11d892e2080020a0f4c9,2003,0,0
3626860,3.682006951,0,0,1.480683292,362686,362687,2,2,0.04388,366739,26141,12855112,BH140,8,0,0,0, , , , , ,2003,0,0
3626900,16.33006045,0,0,5.124552933,362690,362275,2,2,0.17795,366743,29303,15741112,BH140,8,0,0,0, , , , , ,2003,0,0
3626920,0.292473834,0,0,0.448017269,362692,362685,70,70,0.00352,366745,28787,15316112,VT001,0,1,0,4772262,Rivière au Serpent,Rivière au Serpent,EICZV,EICZV,7952731abe4f11d892e2080020a0f4c9,2003,0,0
3626930,15.94020392,0,0,5.022376908,362693,362692,70,70,0.17483,366746,28801,15327112,BH140,8,0,0,0, , , , , ,2003,0,0
3626940,2.729470038,0,0,1.153724055,362694,362682,16,16,0.03768,366747,14368,2695112,BH140,8,0,0,0, , , , , ,2003,0,0
3626710,0.950597616,0,0,2.654835369,362671,362695,70,70,0.01071,366748,28742,15276112,VT001,0,1,0,4766262, , , , , ,2003,0,0
3626960,0.62280832,0,0,0.336685998,362696,362697,2,2,0.00738,366749,27682,14349112,BH140,8,0,0,0, , , , , ,2003,0,0
3623110,14.54813298,0,0,65.88687067,362311,362697,2,2,0.15514,366750,27683,14350112,BH140,8,0,0,0, , , , , ,2003,0,0
3626500,1.416511121,0,0,4245.288049,362650,362698,180,13,0.01383,366751,26530,13247112,VT001,0,1,0,4034262,Rivière Toulnustouc,Rivière Toulnustouc,EIHVH,EIHVH,9117a12ebe5211d892e2080020a0f4c9,2003,0,0
3626330,2.375131808,0,0,2.567124523,362633,362699,90,90,0.02786,366752,26333,35494112,VT001,0,1,0,4090262, , , , , ,20061024,0,0
3624890,10.1728564,0,0,43.20848871,362489,362700,13,13,0.11814,366753,26808,13517112,VT001,0,1,0,4212262, , , , , ,2003,0,0
3627010,18.58904533,0,0,5.708952637,362701,362702,2,2,0.21662,366754,25819,12529112,BH140,8,0,0,0, , , , , ,2003,0,1
3627030,15.10777632,0,0,4.802797918,362703,362704,70,70,0.15635,366755,28990,15484112,BH140,8,0,0,0, , , , , ,2003,0,0
3627050,4.200847018,0,0,1.65265399,362705,362704,70,70,0.04993,366756,28991,15485112,BH140,8,0,0,0, , , , , ,2003,0,0
3626850,0.489919516,0,0,18.53566291,362685,362707,70,70,0.00496,366758,28792,15320112,VT001,0,1,0,4772262,Rivière au Serpent,Rivière au Serpent,EICZV,EICZV,7952731abe4f11d892e2080020a0f4c9,2003,0,0
3627080,3.204273161,0,0,20.10866672,362708,362598,16,16,0.03207,366759,14515,2794112,BH140,8,0,0,0, , , , , ,2003,0,0
3627100,9.105256079,0,0,3.149203153,362710,362711,2,2,0.10198,366761,27501,14173112,BH140,8,0,0,0, , , , , ,2003,0,0
3626820,4.612939511,0,0,8.03973986,362682,362708,16,16,0.06613,366762,14514,2793112,BH140,8,0,0,0, , , , , ,2003,0,0
3627130,0.787690849,0,0,3.567094868,362713,362712,70,70,0.01152,366763,28753,15286112,VT001,0,1,0,4766262, , , , , ,2003,0,0
3626950,0.708337262,0,0,3.141171756,362695,362713,70,70,0.00822,366764,28754,15287112,VT001,0,1,0,4766262, , , , , ,2003,0,0
3627140,6.054749799,0,0,2.241340519,362714,362715,2,2,0.06158,366765,28221,14826112,BH140,8,0,0,0, , , , , ,2003,0,0
3625010,7.924548476,0,0,11727.54943,362501,362716,13,2,0.08032,366766,26953,13663112,VT001,0,1,0,4053262,Rivière Manicouagan,Rivière Manicouagan,EHDCX,EHDCX,92193b88be3911d892e2080020a0f4c9,2003,0,0
3622140,17.06819407,0,0,27.74420466,362214,362717,2,2,0.17231,366767,26193,12906112,BH140,8,0,0,0, , , , , ,2003,0,0
3626260,4.810432897,0,0,83.89748789,362626,362717,2,90,0.06286,366768,26194,12907112,BH140,8,0,0,0,Rivière Pentecôte,Rivière Pentecôte,EHOZH,EHOZH,2c9d44c9be4311d892e2080020a0f4c9,2003,0,0
3627190,5.214912289,0,0,1.979046688,362719,362596,2,2,0.05998,366770,29578,15953112,BH140,8,0,0,0, , , , , ,2003,0,0
3625760,5.980577032,0,0,27.67981693,362576,362720,2,2,0.06716,366771,30056,35698112,VT001,0,1,0,5014262,Rivière du Chef,Rivière du Chef,EFWRS,EFWRS,9626ea19bbef11d892e2080020a0f4c9,20061024,0,0
3627210,9.923220543,0,0,3.383300999,362721,362664,16,16,0.13193,366772,14069,36664112,BH140,8,0,0,0, , , , , ,20061211,0,0
3627220,14.24668198,0,0,4.573524947,362722,362723,2,2,0.17691,366773,25942,12655112,BH140,8,0,0,0, , , , , ,2003,0,0
3625090,7.308499322,0,0,14.22617419,362509,362723,2,2,0.06959,366774,25943,12656112,BH140,8,0,0,0, , , , , ,2003,0,0
3627240,2.06212537,0,0,0.913297493,362724,362715,2,2,0.02772,366775,28220,14825112,BH140,8,0,0,0, , , , , ,2003,0,0
3625080,9.550307776,0,0,100.7705741,362508,362725,2,2,0.10435,366776,25979,12692112,BH140,8,0,0,0, , , , , ,2003,0,0
3626870,1.319399663,0,0,1.572696527,362687,362727,2,2,0.01336,366778,26158,12872112,VT001,0,1,0,4041262, , , , , ,2003,0,0
3622050,19.23741888,0,0,16.95842489,362205,362728,2,2,0.20895,366779,27105,13805112,BH140,8,0,0,0, , , , , ,2003,0,0
3627310,2.927043018,0,0,1.222923576,362731,362732,2,2,0.03068,366782,26009,12722112,BH140,8,0,0,0, , , , , ,2003,0,0
3627330,5.160102405,0,0,1.961694474,362733,362626,90,90,0.06095,366783,26252,12967112,BH140,8,0,0,0, , , , , ,2003,0,0
3627350,1.487440376,0,0,1.737959303,362735,362716,13,13,0.01983,366785,26958,13668112,VT001,0,1,0,4053262, , , , , ,2003,0,0
3626550,3.136491289,0,0,3.236662154,362655,362736,90,90,0.03564,366787,26474,35499112,VT001,0,1,0,4034262, , , , , ,20061024,0,0
3627360,9.385694945,0,0,29.7982308,362736,362515,180,90,0.10589,366788,26475,35500112,VT001,0,1,0,4034262, , , , , ,20061024,0,0
3627280,1.196392397,0,0,28.42458324,362728,362737,2,2,0.01544,366789,27128,13828112,VT001,0,1,0,4329262, , , , , ,2003,0,0
3627380,6.445209614,0,0,2.361183483,362738,362739,2,2,0.0627,366790,28398,14983112,BH140,8,0,0,0, , , , , ,2003,0,0
3627400,2.507428332,0,0,1.074948448,362740,362739,2,2,0.02986,366791,28399,14984112,BH140,8,0,0,0, , , , , ,2003,0,0
3627410,3.461830909,0,0,5.559798563,362741,362653,2,2,0.03748,366792,29824,16148112,BH140,8,0,0,0, , , , , ,2003,0,0
3626620,3.737221291,0,0,9.910372088,362662,362742,181,16,0.04467,366794,13816,37002112,BH140,8,0,0,0,Cat Arm River,Cat Arm River,AADRS,AADRS,0c19a601849c20c34d6696c2507bc850,20070109,0,0
3627430,7.659489093,0,0,2.726535731,362743,362627,16,16,0.098,366795,14790,2984112,BH140,8,0,0,0, , , , , ,2003,0,0
3627320,4.981189352,0,0,563.0658647,362732,362725,2,2,0.06983,366796,26010,12723112,BH140,8,0,0,0,Rivière aux Rochers,Rivière aux Rochers,EHWSX,EHWSX,40c291d9be4a11d892e2080020a0f4c9,2003,0,0
3627440,16.91114545,0,0,5.276098255,362744,362745,2,2,0.17357,366797,29673,16028112,BH140,8,0,0,0, , , , , ,2003,0,0
3627460,5.891188606,0,0,2.190759976,362746,362745,2,2,0.06338,366798,29672,16027112,BH140,8,0,0,0, , , , , ,2003,0,0
3626180,4.783823506,0,0,7.89972205,362618,362747,2,2,0.05329,366799,27164,13863112,BH140,8,0,0,0, , , , , ,2003,0,0
3627420,0.354861167,0,0,14.11485478,362742,362748,181,16,0.00339,366800,13858,36662112,VT001,0,1,0,11211262,Cat Arm River,Cat Arm River,AADRS,AADRS,0c19a601849c20c34d6696c2507bc850,20061211,0,0
3627490,0.617257689,0,0,0.334183108,362749,362750,2,2,0.00853,366801,27956,14610112,BH140,8,0,0,0, , , , , ,2003,0,0
3627510,5.542457387,0,0,2.082123941,362751,362750,2,2,0.0551,366802,27957,14611112,BH140,8,0,0,0, , , , , ,2003,0,0
3627570,8.188761214,0,0,2.882690615,362757,362735,13,13,0.0896,366807,26969,13678112,BH140,8,0,0,0, , , , , ,2003,0,0
3627600,13.43001923,0,0,4.353940937,362760,362475,2,2,0.15969,366810,29322,15753112,BH140,8,0,0,0, , , , , ,2003,0,0
3627470,0.955810706,0,0,11.43008295,362747,362761,2,2,0.01159,366811,27177,13873112,VT001,0,1,0,4329262, , , , , ,2003,0,0
3627640,3.93305888,0,0,1.564366427,362764,362765,2,2,0.04207,366813,29801,16129112,BH140,8,0,0,0, , , , , ,2003,0,0
3627660,25.31925078,0,0,7.385959845,362766,362765,2,2,0.26584,366814,29802,16130112,BH140,8,0,0,0, , , , , ,2003,0,0
3627370,1.216757082,0,0,29.31455793,362737,362767,2,2,0.01356,366815,27165,13864112,VT001,0,1,0,4329262, , , , , ,2003,0,0
3627610,0.890704185,0,0,12.26159003,362761,362767,2,2,0.01281,366818,27179,13874112,VT001,0,1,0,4329262, , , , , ,2003,0,0
3627480,1.506492709,0,0,14.81235461,362748,362772,181,16,0.02053,366820,13858,36663112,VT001,0,1,0,11211262,Cat Arm River,Cat Arm River,AADRS,AADRS,0c19a601849c20c34d6696c2507bc850,20061211,0,0
3626360,5.823338414,0,0,15.21671284,362636,362772,16,16,0.06804,366821,13837,36434112,VT001,0,1,0,11211262,Cat Arm River,Cat Arm River,AADRS,AADRS,0c19a601849c20c34d6696c2507bc850,20061211,0,0
3627120,2.590428777,0,0,4.494418499,362712,362774,70,70,0.02854,366824,28803,15329112,VT001,0,1,0,4766262, , , , , ,2003,0,0
3625660,12.15095508,0,0,499.8968528,362566,362732,2,2,0.14315,366825,26076,12789112,BH140,8,0,0,0,Rivière aux Rochers,Rivière aux Rochers,EHWSX,EHWSX,40c291d9be4a11d892e2080020a0f4c9,2003,0,0
3626000,8.379495895,0,0,4495.456245,362600,362776,2,70,0.1011,366827,28620,15170112,VT001,0,1,0,4564262,Rivière Péribonka,Rivière Péribonka,EMAFV,EMAFV,8c6eada8d1e111d892e2080020a0f4c9,2003,0,0
3627780,0.410358646,0,0,9.922460576,362778,362777,2,2,0.00574,366828,27561,14231112,VT001,0,1,0,4409262, , , , , ,2003,0,0
3627800,11.65261835,0,0,3.868073025,362780,362779,16,16,0.14639,366829,12650,1744112,BH140,8,0,0,0, , , , , ,2003,0,1
3627110,3.627389699,0,0,3.653700989,362711,362781,2,2,0.0401,366830,27580,14216112,VT001,0,1,0,4409262, , , , , ,2003,0,0
3627390,2.012897199,0,0,3.423398507,362739,362782,2,2,0.02226,366831,28438,15020112,BH140,8,0,0,0, , , , , ,2003,0,0
3627740,0.573676786,0,0,5.329226729,362774,362783,70,70,0.00614,366832,28829,15350112,BH140,8,0,0,0, , , , , ,2003,0,0
3626570,4.86359382,0,0,7.141691153,362657,362784,2,2,0.05114,366833,27702,14371112,BH140,8,0,0,0, , , , , ,2003,0,0
3627850,16.37158235,0,0,5.135411166,362785,362786,2,2,0.19719,366834,27606,35555112,BH140,8,0,0,0, , , , , ,20061024,0,0
3627880,3.415664725,0,0,6.581657976,362788,362708,16,16,0.03594,366836,14612,2863112,BH140,8,0,0,0, , , , , ,2003,0,0
3625500,8.930891415,0,0,8.84171295,362550,362789,13,13,0.09405,366837,26752,13464112,BH140,8,0,0,0, , , , , ,2003,0,0
3626460,5.509522421,0,0,38.60319477,362646,362790,70,70,0.06061,366838,29019,15506112,BH140,8,0,0,0, , , , , ,2003,0,0
3627910,2.602003677,0,0,1.108638096,362791,362790,70,70,0.03001,366839,29020,35629112,BH140,8,0,0,0, , , , , ,20061024,0,0
3626810,5.482873622,0,0,4.585239794,362681,362792,2,2,0.06492,366840,27841,14501112,BH140,8,0,0,0, , , , , ,2003,0,0
3625890,7.04264336,0,0,10.52619743,362589,362793,13,13,0.06986,366841,26748,13461112,BH140,8,0,0,0, , , , , ,2003,0,0
3627840,0.337404841,0,0,10.64291411,362784,362795,2,2,0.00421,366843,27709,14378112,BH140,8,0,0,0, , , , , ,2003,0,0
3627960,2.144456683,0,0,23.65528271,362796,362736,180,90,0.0212,366844,26506,35501112,VT001,0,1,0,4034262, , , , , ,20061024,0,0
3627980,0.114280362,0,0,10.58040596,362798,362797,2,2,0.00119,366845,27843,14503112,VT001,0,1,0,4547262, , , , , ,2003,0,0
3627920,0.11953156,0,0,6.040809822,362792,362798,2,2,0.00143,366846,27844,14504112,VT001,0,1,0,4547262, , , , , ,2003,0,0
3627150,3.5129689,0,0,5.445549252,362715,362799,2,2,0.03934,366847,28307,14903112,BH140,8,0,0,0, , , , , ,2003,0,0
3628000,7.796334925,0,0,2.767077864,362800,362799,2,2,0.0755,366848,28308,14904112,BH140,8,0,0,0, , , , , ,2003,0,0
3627820,0.833832906,0,0,5.282823428,362782,362801,2,2,0.0098,366849,28442,15023112,VT001,0,1,0,4703262, , , , , ,2003,0,0
3627860,2.214989235,0,0,8.276677466,362786,362778,2,2,0.03028,366851,27594,14264112,BH140,8,0,0,0, , , , , ,2003,0,0
3628040,8.843016922,0,0,3.073421596,362804,362803,181,181,0.11206,366853,13585,2217112,BH140,8,0,0,0, , , , , ,2003,0,1
3628050,2.75620774,0,0,1.163136454,362805,362806,2,2,0.02822,366854,27491,14164112,BH140,8,0,0,0, , , , , ,2003,0,0
3628070,18.94489918,0,0,5.79989978,362807,362808,2,2,0.20185,366855,28373,14961112,BH140,8,0,0,0, , , , , ,2003,0,0
3627040,4.265797291,0,0,6.402171968,362704,362809,70,70,0.04714,366856,29086,15565112,BH140,8,0,0,0, , , , , ,2003,0,0
3628010,0.346059449,0,0,6.013383038,362801,362810,2,2,0.00461,366857,28444,15025112,VT001,0,1,0,4703262, , , , , ,2003,0,0
3627250,3.112708861,0,0,658.1464063,362725,362811,2,2,0.03248,366858,26013,12726112,BH140,8,0,0,0,Rivière aux Rochers,Rivière aux Rochers,EHWSX,EHWSX,40c291d9be4a11d892e2080020a0f4c9,2003,0,0
3628120,6.48656223,0,0,2.373803787,362812,362630,181,181,0.06883,366859,13748,36432112,BH140,8,0,0,0, , , , , ,20061211,0,0
3627930,0.645470554,0,0,15.26673612,362793,362813,13,13,0.00801,366860,26759,13471112,VT001,0,1,0,4229262, , , , , ,2003,0,0
3627890,0.801023411,0,0,11.07166288,362789,362813,13,13,0.00978,366861,26760,13472112,VT001,0,1,0,4229262, , , , , ,2003,0,0
3627670,2.058141497,0,0,39.14506257,362767,362814,2,2,0.02536,366862,27188,13883112,VT001,0,1,0,4329262, , , , , ,2003,0,0
3627720,1.468842869,0,0,35.82982108,362772,362815,181,16,0.01639,366863,13898,36437112,VT001,0,1,0,11211262, , , , , ,20061211,0,0
3628160,0.308520003,0,0,0.468412933,362816,362817,2,2,0.00373,366864,27916,14568112,VT001,0,1,0,4563262, , , , , ,2003,0,0
3624950,11.19127772,0,0,488.0359241,362495,362818,70,2,0.1109,366865,29183,15647112,BH140,8,0,0,0,Rivière Mistassibi Nord-Est,Rivière Mistassibi Nord-Est,EHGZK,EHGZK,11c7794abe3c11d892e2080020a0f4c9,2003,0,0
3628190,8.467936818,0,0,2.964376048,362819,362818,2,2,0.10003,366866,29192,15656112,BH140,8,0,0,0, , , , , ,2003,0,0
3624730,14.71591225,0,0,66.90350179,362473,362822,2,2,0.15796,366869,27754,14421112,BH140,8,0,0,0, , , , , ,2003,0,0
3627810,1.297530472,0,0,16.8366084,362781,362823,2,2,0.01431,366870,100000113,14233112,VT001,0,1,0,4409262, , , , , ,2003,0,0
3628240,13.7644287,0,0,4.444118291,362824,362806,2,2,0.16247,366871,27492,14165112,BH140,8,0,0,0, , , , , ,2003,0,0
3627770,3.730982857,0,0,11.04748351,362777,362781,2,2,0.04382,366873,27580,14250112,VT001,0,1,0,4409262, , , , , ,2003,0,0
3628260,1.578256991,0,0,0.730822298,362826,362827,2,2,0.0195,366874,27381,14059112,BH140,8,0,0,0, , , , , ,2003,0,0
3626970,4.845858047,0,0,92.33711875,362697,362828,2,2,0.05097,366875,27761,14429112,BH140,8,0,0,0, , , , , ,2003,0,0
3628290,0.910441042,0,0,5.540425201,362829,362798,2,2,0.00957,366876,27860,14520112,VT001,0,1,0,4547262, , , , , ,2003,0,0
3628220,1.285001832,0,0,115.1768131,362822,362828,2,2,0.0179,366877,27760,14428112,BH140,8,0,0,0, , , , , ,2003,0,0
3626770,5.821370528,0,0,1069.945147,362677,362831,2,2,0.06497,366879,27842,14502112,BH140,8,0,0,0,Rivière Betsiamites,Rivière Betsiamites,EMANJ,EMANJ,0ccc0e7a849c20c3697db655f560cac0,2003,0,0
3627970,3.469405866,0,0,11.43633661,362797,362831,2,2,0.0429,366880,27848,14508112,BH140,8,0,0,0, , , , , ,2003,0,0
3627950,2.6938689,0,0,12.6619348,362795,362832,2,2,0.0351,366881,27750,14417112,BH140,8,0,0,0, , , , , ,2003,0,0
3628330,10.54859747,0,0,3.560110334,362833,362834,2,2,0.12201,366882,28191,35590112,BH140,8,0,0,0, , , , , ,20061024,0,0
3628350,26.11773741,0,0,7.579602674,362835,362834,2,2,0.27124,366883,28192,14801112,BH140,8,0,0,0, , , , , ,2003,0,0
3628140,0.778639087,0,0,41.77388521,362814,362836,2,2,0.0085,366884,27208,13902112,VT001,0,1,0,4329262, , , , , ,2003,0,0
3626040,8.187603463,0,0,6443.808624,362604,362837,2,2,0.08576,366885,27346,14026112,VT001,0,1,0,4040262,Rivière aux Outardes,Rivière aux Outardes,EHNBV,EHNBV,9f1ab9a1be4111d892e2080020a0f4c9,2003,0,0
3628380,0.778873069,0,0,0.405665564,362838,362816,2,2,0.00801,366886,27926,14579112,BH140,8,0,0,0, , , , , ,2003,0,0
3628390,0.682333731,0,0,0.363301362,362839,362840,70,70,0.00999,366887,28809,15334112,BH140,8,0,0,0, , , , , ,2003,0,0
3628060,1.396660069,0,0,2.524383131,362806,362841,2,2,0.01695,366888,27514,14186112,BH140,8,0,0,0, , , , , ,2003,0,0
3628420,9.971445531,0,0,3.397000044,362842,362841,2,2,0.10509,366889,27515,14187112,BH140,8,0,0,0, , , , , ,2003,0,0
3622640,26.48619837,0,0,24.52281015,362264,362843,2,2,0.30642,366890,29776,16105112,BH140,8,0,0,0,Rivière Ouasiemsca,Rivière Ouasiemsca,EHMRP,EHMRP,759e4db2be4111d892e2080020a0f4c9,2003,0,0
3628440,1.475174631,0,0,2.642123782,362844,362788,16,16,0.01497,366891,14675,2905112,BH140,8,0,0,0, , , , , ,2003,0,0
3628400,0.162489706,0,0,0.274495085,362840,362845,70,70,0.00209,366892,28818,15340112,VT001,0,1,0,4803262, , , , , ,2003,0,0
3628450,1.357813381,0,0,0.89318854,362845,362846,70,70,0.01845,366893,28823,15344112,VT001,0,1,0,4803262, , , , , ,2003,0,0
3624640,13.88412965,0,0,320.0767599,362464,362847,2,2,0.14439,366894,29629,15990112,BH140,8,0,0,0,Rivière Mistassini,Rivière Mistassini,EHGZZ,EHGZZ,13e88494be3c11d892e2080020a0f4c9,2003,0,0
3625960,8.890405469,0,0,11.8072371,362596,362847,2,2,0.0957,366895,29630,15991112,BH140,8,0,0,0, , , , , ,2003,0,0
3628460,1.341290947,0,0,1.81699383,362846,362848,70,70,0.01788,366896,28846,15365112,BH140,8,0,0,0, , , , , ,2003,0,0
3628270,5.269200305,0,0,4.987529054,362827,362837,2,2,0.07388,366897,27391,14069112,VT001,0,1,0,4040262, , , , , ,2003,0,0
3628490,0.400292521,0,0,5.200775446,362849,362829,2,2,0.0041,366898,27867,14527112,BH140,8,0,0,0, , , , , ,2003,0,0
3626690,6.047254392,0,0,699.1698141,362669,362850,2,2,0.06224,366899,29302,15740112,BH140,8,0,0,0,Rivière Mistassibi,Rivière Mistassibi,EHGZI,EHGZI,11bfb119be3c11d892e2080020a0f4c9,2003,0,0
3628510,2.755206909,0,0,1.162784409,362851,362809,70,70,0.03801,366900,29095,15571112,BH140,8,0,0,0, , , , , ,2003,0,0
3628520,3.636516395,0,0,3.661361665,362852,362741,2,2,0.03724,366901,29894,16206112,VT001,0,1,0,5010262, , , , , ,2003,0,0
3628530,1.473647416,0,0,41.36366598,362853,362815,16,16,0.01883,366902,13942,2431112,VT001,0,1,0,11211262, , , , , ,2003,0,0
3628540,2.163928918,0,0,0.950726701,362854,362855,2,2,0.02827,366903,28275,14877112,BH140,8,0,0,0, , , , , ,2003,0,0
3626490,6.394778281,0,0,2460.647146,362649,362855,2,2,0.06251,366904,28276,14878112,BH140,8,0,0,0,Rivière Manouane,Rivière Manouane,EHDGO,EHDGO,b1d8acd4be3911d892e2080020a0f4c9,2003,0,0
3628320,0.477170649,0,0,15.64076351,362832,362856,2,2,0.00468,366905,27757,14424112,VT001,0,1,0,4519262, , , , , ,2003,0,0
3628570,1.246392507,0,0,0.600287028,362857,362858,16,16,0.017,366906,14219,2601112,BH140,8,0,0,0, , , , , ,2003,0,0
3628590,9.505081373,0,0,3.264050358,362859,362858,16,16,0.11542,366907,14233,2610112,BH140,8,0,0,0, , , , , ,2003,0,0
3628600,4.418502693,0,0,1.723722991,362860,362795,2,2,0.05452,366908,27731,14400112,BH140,8,0,0,0, , , , , ,2003,0,0
3628500,0.548159432,0,0,742.318789,362850,362861,2,2,0.0068,366909,29310,15744112,BH140,8,0,0,0,Rivière Mistassibi,Rivière Mistassibi,EHGZI,EHGZI,11bfb119be3c11d892e2080020a0f4c9,2003,0,0
3628560,0.403731433,0,0,21.23424451,362856,362862,2,2,0.00535,366910,27767,14435112,VT001,0,1,0,4519262, , , , , ,2003,0,0
3628620,1.173611051,0,0,22.17665208,362862,362822,2,2,0.01266,366911,27768,14436112,BH140,8,0,0,0, , , , , ,2003,0,0
3628480,0.94524486,0,0,3.085260892,362848,362864,70,70,0.01237,366913,28872,15387112,BH140,8,0,0,0, , , , , ,2003,0,0
3627450,4.958691809,0,0,7.257894467,362745,362865,2,2,0.05854,366914,29780,16109112,BH140,8,0,0,0, , , , , ,2003,0,0
3628660,1.040560687,0,0,0.516443776,362866,362848,70,70,0.01257,366915,28862,15379112,BH140,8,0,0,0, , , , , ,2003,0,0
3628680,3.367896536,0,0,108.7198777,362868,362867,181,16,0.04198,366916,100000631,36374112,VT001,0,1,0,11208262, , , , , ,20061211,0,0
3628080,2.11209224,0,0,2.327873683,362808,362869,2,2,0.02323,366917,28434,15016112,VT001,0,1,0,4690262, , , , , ,2003,0,0
3627650,3.149581843,0,0,4.971826304,362765,362871,2,2,0.03098,366919,29853,16177112,BH140,8,0,0,0, , , , , ,2003,0,0
3627830,2.524043226,0,0,6.12182143,362783,362872,70,70,0.02506,366920,28899,15410112,VT001,0,1,0,4808262, , , , , ,2003,0,0
3628730,1.044885015,0,0,4.821061096,362873,362849,2,2,0.01086,366921,27881,14539112,VT001,0,1,0,4556262, , , , , ,2003,0,0
3628650,0.543767787,0,0,10.86107556,362865,362874,2,2,0.00649,366922,29788,16116112,VT001,0,1,0,5003262, , , , , ,2003,0,0
3628430,1.471532799,0,0,39.23671093,362843,362874,2,2,0.01735,366923,29790,16118112,VT001,0,1,0,5003262,Rivière Ouasiemsca,Rivière Ouasiemsca,EHMRP,EHMRP,759e4db2be4111d892e2080020a0f4c9,2003,0,0
3628750,0.297966772,0,0,0.455019612,362875,362872,70,70,0.00425,366924,28905,15417112,VT001,0,1,0,4808262, , , , , ,2003,0,0
3625780,11.29830769,0,0,14.41812625,362578,362876,2,2,0.11621,366925,28110,14738112,BH140,8,0,0,0, , , , , ,2003,0,0
3628720,0.18466078,0,0,7.091715441,362872,362877,70,70,0.00177,366926,28904,15416112,VT001,0,1,0,4808262, , , , , ,2003,0,0
3628790,0.553583739,0,0,106.2693261,362879,362868,181,16,0.00666,366928,51,36385112,BH140,8,0,0,0, , , , , ,20061211,0,0
3628820,1.223819494,0,0,0.591211786,362882,362852,2,2,0.01225,366930,29914,16220112,BH140,8,0,0,0, , , , , ,2003,0,0
3628830,6.426489748,0,0,2.355465983,362883,362884,16,16,0.07441,366931,15308,3337112,BH140,8,0,0,0, , , , , ,2003,0,1
3628860,2.864647339,0,0,95.86340862,362886,362879,181,16,0.04068,366933,51,36367112,BH140,8,0,0,0, , , , , ,20061211,0,0
3628870,3.450367207,0,0,7.206891271,362887,362796,180,180,0.04018,366934,26589,35507112,VT001,0,1,0,4034262, , , , , ,20061024,0,0
3628110,3.640089097,0,0,677.894436,362811,362888,2,2,0.04226,366935,26051,12764112,VT001,0,1,0,4006262,Rivière aux Rochers,Rivière aux Rochers,EHWSX,EHWSX,40c291d9be4a11d892e2080020a0f4c9,2003,0,0
3626410,9.032304129,0,0,97.08647464,362641,362892,2,2,0.09693,366939,28471,15050112,BH140,8,0,0,0,Petite rivière Manouane,Petite rivière Manouane,EHDGP,EHDGP,b1e92795be3911d892e2080020a0f4c9,2003,0,0
3628100,4.34964269,0,0,7.350234327,362810,362892,2,2,0.05572,366940,28472,15051112,BH140,8,0,0,0, , , , , ,2003,0,0
