FNODE_,TNODE_
2015010,2015020
2015020,2015770
2015030,2015170
2015080,2015090
2015090,2016120
2015100,2014960
2015140,2014380
2015170,2016150
2015180,2015300
2015190,2015180
2015300,2015150
2015330,2015340
2015370,2015340
2015420,2014740
2015460,2015470
2015470,2016390
2015490,2015500
2015500,2016560
2015510,2015520
2015520,2015470
2015570,2015580
2015580,2015680
2015620,2015360
2015640,2015560
2015650,2015640
2015660,2015140
2015680,2016170
2015710,2015300
2015720,2015650
2015770,2017070
2015820,2015620
2015860,2015660
2015870,2015880
2015880,2015980
2015920,2015710
2015930,2015810
2015960,2015680
2015970,2015930
2015980,2016120
2015990,2015520
2016000,2015920
2016020,2014900
2016050,2015860
2016060,2016070
2016070,2017130
2016080,2016070
2016110,2016020
2016120,2016290
2016130,2015970
2016140,2015660
2016150,2016300
2016160,2016000
2016170,2017210
2016180,2012380
2016190,2015930
2016200,2015440
2016220,2016130
2016230,2016240
2016240,2016250
2016250,2016290
2016260,2016150
2016270,2016020
2016290,2018470
2016300,2017130
2016310,2016130
2016370,2016260
2016380,2015960
2016390,2017040
2016420,2015580
2016470,2015420
2016490,2016470
2016520,2016530
2016530,2016670
2016550,2016390
2016560,2015920
2016570,2016140
2016590,2016450
2016600,2016160
2016670,2017050
2016680,2016590
2016690,2015820
2016700,2015860
2016750,2016680
2016830,2016590
2016890,2016900
2016900,2018090
2016910,2016920
2016920,2018830
2016930,2016920
2016940,2016570
2016970,2016570
2017040,2017910
2017050,2014960
2017070,2017600
2017120,2016200
2017130,2017630
2017160,2016750
2017210,2018940
2017250,2016690
2017370,2016750
2017380,2015960
2017510,2016380
2017620,2017630
2017630,2021560
2017660,2017540
2017670,2016830
2017750,2016940
2017760,2016940
2017820,2016380
2017850,2017660
2017870,2017450
2017880,2017050
2017890,2017870
2017940,2016310
2017960,2017760
2017980,2016560
2017990,2017980
2018000,2017960
2018020,2017980
2018050,2018030
2018080,2016530
2018090,2018140
2018100,2018110
2018120,2018110
2018130,2018080
2018140,2018630
2018160,2017160
2018170,2018020
2018210,2018080
2018220,2018030
2018230,2018160
2018270,2016490
2018280,2018270
2018320,2016310
2018350,2017670
2018360,2018060
2018410,2017450
2018420,2018410
2018430,2016490
2018440,2018410
2018450,2016190
2018470,2018640
2018490,2018350
2018530,2016690
2018540,2018470
2018570,2018270
2018580,2018590
2018590,2020200
2018600,2018020
2018610,2018490
2018620,2018540
2018630,2018670
2018640,2021140
2018670,2018620
2018700,2018220
2018710,2017370
2018720,2018710
2018730,2018740
2018740,2019800
2018750,2018740
2018770,2018170
2018820,2018830
2018830,2019170
2018860,2017760
2018880,2018000
2018910,2018440
2018920,2017460
2018930,2017120
2018940,2018990
2018950,2018850
2018980,2018600
2018990,2019200
2019000,2018220
2019020,2018930
2019070,2019080
2019120,2018170
2019130,2019020
2019140,2017120
2019150,2019130
2019170,2021080
2019200,2021460
2019250,2018610
2019280,2019290
2019290,2019880
2019350,2019150
2019360,2019200
2019370,2019150
2019390,2018060
2019430,2019440
2019450,2019440
2019460,2017460
2019480,2019130
2019490,2018360
2019500,2017880
2019510,2019520
2019520,2019530
2019530,2019360
2019540,2019500
2019550,2019540
2019580,2019540
2019590,2018360
2019600,2019610
2019640,2018600
2019650,2019580
2019660,2019650
2019690,2019610
2019720,2020590
2019730,2019720
2019760,2019500
2019800,2019910
2019810,2019800
2019850,2019650
2019880,2020000
2019890,2019900
2019900,2020400
2019910,2020100
2019920,2019910
2019940,2019880
2019950,2019580
2019960,2019900
2019970,2017880
2019980,2018440
2019990,2019980
2020000,2020090
2020010,2020000
2020020,2018850
2020050,2018710
2020070,2020080
2020080,2020200
2020090,2020670
2020160,2020170
2020170,2020460
2020200,2020390
2020230,2020080
2020240,2020250
2020260,2020250
2020270,2020280
2020280,2020490
2020310,2020020
2020390,2020640
2020400,2020430
2020430,2019250
2020460,2020580
2020470,2020480
2020480,2020780
2020490,2020600
2020500,2018230
2020510,2020520
2020520,2020700
2020570,2020580
2020580,2021120
2020590,2020710
2020600,2021310
2020610,2020620
2020630,2020620
2020640,2020950
2020650,2020660
2020660,2020700
2020700,2020790
2020710,2020850
2020780,2020920
2020790,2020870
2020820,2020830
2020830,2020840
2020840,2021320
2020850,2021000
2020860,2020310
2020870,2021370
2020890,2020900
2020900,2021060
2020910,2020900
2020920,2021170
2020950,2020670
2020980,2019250
2021000,2021470
2021060,2021100
2021080,2021140
2021100,2020870
2021110,2020980
2021120,2021390
2021130,2021110
2021140,2021860
2021170,2021740
2021210,2021220
2021220,2021230
2021270,2021280
2021280,2021760
2021300,2021310
2021310,2021620
2021320,2021580
2021340,2021350
2021350,2021620
2021360,2021350
2021370,2021220
2021390,2021870
2021400,2021410
2021410,2022470
2021420,2021410
2021450,2021060
2021460,2021590
2021470,2021870
2021480,2021490
2021490,2021780
2021520,2021530
2021530,2021720
2021550,2021560
2021560,2022420
2021570,2021230
2021580,2021650
2021590,2021610
2021610,2021660
2021620,2021840
2021650,2021710
2021660,2021760
2021680,2021530
2021700,2021390
2021710,2021820
2021720,2021550
2021730,2021370
2021740,2022020
2021750,2021740
2021760,2021860
2021770,2021570
2021780,2022160
2021810,2021820
2021820,2022010
2021830,2021770
2021840,2022030
2021860,2022140
2021870,2022280
2021900,2021910
2021910,2022010
2021920,2021930
2021930,2022490
2021940,2021930
2021970,2021980
2021980,2022310
2021990,2022000
2022000,2022200
2022010,2023060
2022020,2022920
2022030,2023000
2022050,2022000
2022140,2022660
2022160,2022330
2022200,2021980
2022250,2022260
2022280,2022740
2022300,2022260
2022310,2022510
2022330,2022370
2022370,2022500
2022380,2022390
2022390,2022850
2022420,2023140
2022470,2022750
2022480,2022490
2022500,2022580
2022510,2022390
2022580,2022640
2022590,2022600
2022600,2022990
2022640,2023550
2022670,2022200
2022690,2022670
2022710,2022720
2022720,2023550
2022730,2022470
2022740,2022820
2022750,2023400
2022760,2022690
2022790,2022310
2022800,2022140
2022820,2024250
2022850,2022820
2022890,2022210
2022900,2022890
2022910,2022920
2022920,2024380
2022980,2022990
2023000,2023500
2023020,2022730
2023060,2023740
2023090,2022670
2023100,2022690
2023110,2022510
2023140,2023310
2023190,2022850
2023200,2023210
2023210,2023350
2023250,2023260
2023260,2023290
2023290,2022890
2023300,2023200
2023310,2023810
2023350,2023770
2023370,2023380
2023380,2023810
2023400,2023480
2023410,2023400
2023450,2023460
2023460,2024000
2023480,2023520
2023500,2023750
2023520,2023670
2023580,2023590
2023590,2023910
2023620,2022730
2023630,2023640
2023640,2023940
2023650,2023590
2023660,2023500
2023670,2023460
2023720,2024060
2023740,2024050
2023750,2024080
2023770,2022800
2023810,2023840
2023840,2023910
2023860,2023870
2023870,2025390
2023880,2023870
2023910,2025220
2023940,2024280
2023960,2024040
2023970,2023960
2023980,2023970
2023990,2024000
2024000,2024980
2024040,2024880
2024050,2023970
2024060,2025270
2024080,2024230
2024210,2024220
2024230,2024050
2024240,2024250
2024250,2024300
2024260,2023860
2024270,2024280
2024280,2024740
2024300,2024360
2024320,2024230
2024360,2024850
2024460,2025360
2024470,2024460
2024480,2024220
2024510,2024520
2024520,2025110
2024540,2022900
2024550,2024560
2024560,2025140
2024570,2024580
2024580,2025010
2024600,2024610
2024610,2025170
2024650,2024660
2024660,2024860
2024670,2024660
2024680,2024670
2024690,2024670
2024720,2024730
2024730,2025820
2024740,2024990
2024750,2024760
2024800,2024810
2024810,2025100
2024830,2024760
2024840,2024850
2024850,2025080
2024860,2025200
2024890,2024810
2024950,2024960
2024960,2025070
2024970,2023290
2024980,2024970
2024990,2024560
2025070,2026310
2025080,2025070
2025100,2025380
2025110,2026130
2025140,2025300
2025170,2025410
2025200,2025580
2025240,2025250
2025250,2025610
2025270,2025400
2025300,2025580
2025310,2025130
2025330,2025340
2025340,2025450
2025360,2025590
2025370,2025360
2025380,2026000
2025390,2025550
2025400,2025440
2025410,2025400
2025420,2024970
2025440,2026000
2025450,2025510
2025480,2023670
2025510,2025820
2025520,2025530
2025530,2025730
2025550,2025870
2025560,2025550
2025580,2025940
2025590,2025660
2025610,2025880
2025630,2025420
2025640,2025390
2025650,2025110
2025660,2025750
2025680,2025630
2025730,2026120
2025740,2025690
2025750,2025290
2025770,2025310
2025830,2025750
2025840,2025770
2025850,2025840
2025870,2026020
2025880,2025950
2025890,2025900
2025900,2026040
2025910,2025920
2025920,2026360
2025940,2026080
2025960,2025970
2025970,2026040
2025990,2025630
2026000,2026750
2026010,2025850
2026020,2026030
2026030,2025750
2026040,2026250
2026060,2025690
2026080,2026290
2026090,2026800
2026100,2026090
2026120,2026140
2026130,2027320
2026140,2026300
2026160,2026140
2026170,2026160
2026180,2026100
2026190,2026200
2026200,2026850
2026210,2026200
2026240,2026010
2026250,2026970
2026290,2026540
2026300,2026670
2026320,2026330
2026330,2026470
2026350,2026360
2026360,2026870
2026370,2025990
2026390,2026240
2026450,2026370
2026470,2027500
2026480,2026490
2026490,2026690
2026500,2026450
2026530,2026500
2026600,2026390
2026650,2026660
2026660,2027260
2026670,2026750
2026680,2025990
2026690,2026920
2026700,2026030
2026710,2026700
2026750,2026930
2026760,2026770
2026770,2027010
2026780,2025920
2026790,2026800
2026800,2026960
2026820,2026830
2026830,2026760
2026840,2026850
2026860,2026500
2026870,2027480
2026880,2025830
2026910,2026650
2026920,2027060
2026930,2027100
2026960,2027730
2026970,2027060
2026980,2026700
2026990,2026710
2027000,2026960
2027010,2026990
2027050,2026860
2027060,2027290
2027080,2026830
2027090,2026450
2027100,2027180
2027170,2026010
2027180,2027230
2027200,2026600
2027210,2027220
2027220,2027430
2027230,2027440
2027240,2027250
2027250,2027530
2027260,2027360
2027290,2028140
2027310,2027250
2027320,2027870
2027340,2027320
2027360,2027740
2027370,2027380
2027380,2027510
2027390,2027260
2027410,2027420
2027420,2027510
2027440,2027670
2027470,2027170
2027480,2026680
2027500,2028380
2027510,2027610
2027530,2027660
2027540,2027390
2027550,2026980
2027590,2027500
2027610,2028140
2027620,2027470
2027630,2027620
2027640,2027630
2027660,2027730
2027730,2028200
2027740,2027800
2027750,2027010
2027760,2027770
2027770,2028840
2027800,2028050
2027820,2027200
2027840,2027620
2027850,2027360
2027870,2028040
2027930,2028400
2027940,2027750
2027950,2027550
2027960,2027970
2027970,2026830
2027980,2027990
2027990,2028040
2028000,2027980
2028010,2026770
2028040,2029070
2028050,2029080
2028080,2027470
2028110,2028120
2028120,2028250
2028130,2028010
2028150,2027050
2028160,2027840
2028170,2028080
2028180,2028010
2028190,2028200
2028210,2028220
2028220,2028730
2028240,2027940
2028250,2028170
2028270,2028240
2028280,2027820
2028290,2028280
2028300,2027770
2028310,2027480
2028360,2027870
2028370,2028310
2028380,2028580
2028390,2028250
2028400,2027950
2028430,2027640
2028440,2028270
2028450,2028370
2028460,2028450
2028480,2028130
2028520,2028480
2028540,2028050
2028550,2026370
2028570,2028430
2028580,2029000
2028590,2028160
2028620,2026660
2028690,2028540
2028700,2028000
2028730,2028830
2028740,2028390
2028750,2028740
2028760,2027850
2028780,2027990
2028830,2028950
2028840,2028950
2028930,2028920
2028950,2030430
2028960,2028760
2028980,2027950
2028990,2029000
2029000,2029150
2029010,2028280
2029040,2029010
2029060,2028920
2029080,2029220
2029090,2029060
2029100,2029090
2029130,2029090
2029140,2028980
2029150,2029210
2029160,2029140
2029170,2029070
2029190,2028450
2029210,2029500
2029220,2029690
2029230,2029160
2029240,2029190
2029290,2028960
2029300,2029310
2029310,2029600
2029340,2029350
2029350,2029650
2029370,2029240
2029400,2028690
2029410,2029420
2029420,2029540
2029450,2029460
2029460,2029630
2029470,2029240
2029480,2029490
2029490,2029410
2029500,2029920
2029530,2029230
2029540,2029470
2029550,2028740
2029560,2029530
2029600,2029770
2029610,2029490
2029630,2030330
2029640,2029220
2029650,2030100
2029670,2029680
2029680,2030850
2029690,2029800
2029710,2029370
2029720,2029610
2029740,2027850
2029770,2029880
2029780,2029790
2029790,2030060
2029800,2030610
2029810,2029530
2029820,2029830
2029830,2030180
2029840,2028440
2029850,2029860
2029860,2030560
2029870,2029720
2029880,2030210
2029890,2029560
2029900,2029710
2029910,2029810
2029970,2028400
2029980,2029880
2030010,2030020
2030020,2030320
2030030,2030040
2030040,2030170
2030060,2030120
2030080,2030090
2030090,2032450
2030100,2031550
2030110,2030100
2030120,2030130
2030130,2029900
2030140,2029890
2030150,2029980
2030160,2029840
2030170,2030070
2030180,2030260
2030210,2030550
2030220,2030140
2030240,2027740
2030260,2030420
2030270,2029910
2030280,2030290
2030290,2030470
2030320,2030160
2030330,2030890
2030360,2030370
2030370,2030630
2030400,2030130
2030420,2030740
2030430,2030440
2030440,2030170
2030460,2030470
2030470,2032120
2030510,2030280
2030520,2030400
2030540,2030550
2030560,2030730
2030580,2030590
2030590,2030960
2030600,2030590
2030610,2030660
2030630,2030680
2030640,2030630
2030660,2031060
2030670,2030640
2030680,2030960
2030700,2030710
2030710,2030770
2030720,2030750
2030730,2030720
2030740,2030800
2030760,2030660
2030770,2030780
2030780,2031180
2030800,2030900
2030810,2029400
2030840,2029690
2030850,2030910
2030910,2031520
2030920,2030930
2030930,2030810
2030950,2030910
2030960,2032020
2030970,2030980
2030980,2029640
2030990,2031000
2031000,2031490
2031040,2031050
2031050,2031250
2031060,2031120
2031090,2030270
2031100,2031110
2031110,2031580
2031120,2031300
2031130,2030520
2031150,2030930
2031180,2031390
2031190,2031200
2031200,2031250
2031210,2030950
2031250,2031420
2031280,2031130
2031300,2031790
2031330,2031300
2031340,2031350
2031350,2031800
2031360,2031610
2031390,2031530
2031410,2030810
2031420,2031540
2031430,2031410
2031470,2031330
2031490,2032050
2031530,2031590
2031540,2031760
2031550,2031960
2031580,2032070
2031590,2031780
2031610,2031680
2031620,2031610
2031650,2031660
2031660,2031730
2031670,2031620
2031680,2031820
2031720,2030760
2031730,2032830
2031740,2031750
2031750,2031770
2031790,2032130
2031800,2031860
2031810,2031410
2031820,2032140
2031840,2031850
2031850,2031960
2031860,2032590
2031890,2031470
2031960,2032710
2031980,2032680
2031990,2031980
2032010,2032020
2032020,2032920
2032050,2032660
2032060,2032070
2032070,2033360
2032080,2031990
2032110,2032120
2032120,2032580
2032130,2032740
2032150,2032160
2032160,2032340
2032250,2031810
2032270,2031890
2032280,2032250
2032320,2032330
2032330,2032390
2032340,2032570
2032350,2032320
2032360,2032270
2032370,2032380
2032380,2032600
