COMID,downkm,,Q,W,DA
3649280,2.218556166,4.437112332,0.119684446,2.421680793,3.773945136
3648960,170.6700349,1.058458312,166.7802007,90.40038625,5252.142903
3649290,190.3780346,7.84637492,200.1057562,99.02111922,6301.404889
3647630,23.79076945,3.953570721,6.246133484,17.49458604,196.8158307
3649310,3.700689813,7.401379625,0.280844256,3.709631862,8.854351334
3648950,1.797600621,1.136807357,0.084277548,2.032141689,2.657646245
3649350,9.02309596,18.04619192,1.240840775,7.797512294,39.11029922
3649390,4.202692237,8.405384474,0.347183278,4.124558236,10.94544519
3649410,8.948636548,3.579454619,1.223818495,7.74384312,38.5738666
3649420,8.121826499,5.802572293,1.041192525,7.142718932,32.81858368
3649430,1.559872201,3.119744402,0.066530028,1.805539078,2.098077213
3649450,0.245130364,0.490260728,0.003042729,0.38612657,0.096008164
3649460,1.387249548,2.774499096,0.054715455,1.637393447,1.725556001
3648290,23.30440478,3.095955011,6.034724969,17.19597405,190.1555212
3649480,0.236174145,0.47234829,0.002859675,0.374331488,0.0902332
3649500,8.62343265,17.2468653,1.15058091,7.508559422,36.26587406
3649180,703.7023679,0.844314923,1769.032431,294.4190705,55685.64661
3647060,42630.03723,6.65259449,1655291.187,9006.068408,52041185
3648600,343.8493076,2.221274111,536.1224876,162.0802329,16879.70306
3649550,6.18185367,12.36370734,0.660591861,5.689376168,20.82368434
3649580,3.334561392,6.669122783,0.23607166,3.401104426,7.443010481
3649600,5.531876685,11.06375337,0.54891709,5.186225739,17.30396308
3649620,6.096389105,12.19277821,0.645437903,5.623740504,20.34607462
3649630,6.767353347,2.166520058,0.768150892,6.135095248,24.21358543
3649320,4.048132071,1.090640831,0.326160866,3.99773466,10.2827994
3645870,25408.70417,11.34858167,698625.0706,5850.865616,21967688.46
3648920,274.999001,1.380036695,369.4054357,134.5394602,11631.4316
3649660,4.390250908,8.780501816,0.373394609,4.277421633,11.77164036
3649680,0.132930722,0.265861443,0.001097038,0.231850979,0.034621541
3649690,0.833311608,1.666623216,0.023395067,1.070681231,0.73792079
3649530,363.1366039,0.812932699,587.1851277,169.6233217,18487.0968
3649640,26912.51029,0.238108598,768903.747,6138.100977,24177126.34
3649520,44050.51962,0.306929241,1748254.632,9255.510627,54963349.53
3649720,4.942350114,0.556380476,0.454909983,4.72129105,14.34098484
3649730,0.504354958,1.008709915,0.010129773,0.704527414,0.319558653
3649760,7.390996195,14.78199239,0.889746271,6.602845392,28.04576267
3649780,44.87408362,4.988620435,17.98932899,29.68968037,566.7363315
3649490,2.103906723,1.402604482,0.109552793,2.316913221,3.454524177
3649790,0.303130318,0.606260636,0.004335253,0.460898484,0.13678286
3649830,102.1611728,1.968174378,70.89536714,58.93957066,2232.938488
3649840,4.143076761,8.286153522,0.339012505,4.075734627,10.68789578
3649860,360.1397988,0.567714293,579.1294683,168.4557626,18233.51555
3649470,31.56135007,1.034115539,10.00531233,22.14182251,315.2409245
3648170,8.167061971,5.444707981,1.050877478,7.175862069,33.12380001
3649910,2.345980526,4.691961051,0.1313618,2.53707079,4.142091439
3649650,293.4585883,2.64613464,411.6601866,142.0258749,12961.65004
3649940,2.943312982,5.886625964,0.191729379,3.065083945,6.045186509
3649970,52.14214845,0.356513355,23.1042696,33.64683061,727.8447871
3649120,43.88627749,3.231045714,17.33406132,29.14393598,546.0964068
3649740,3.498119907,2.332079938,0.255688233,3.539593682,8.061377912
3650000,9.70068946,19.40137892,1.400032923,8.282609084,44.12694861
3650030,4.838132976,9.676265952,0.439032029,4.638164446,13.84052265
3650050,2.999462674,5.998925347,0.197865356,3.113744123,6.238617194
3650060,31.21651596,14.04498833,9.823746708,21.93999974,309.5212923
3649770,367.6297925,1.019329098,599.3464627,171.3708746,18869.91797
3647380,22.57332006,7.681693888,5.722448704,16.74514815,180.3173511
3650130,0.828539748,1.657079495,0.023172168,1.065568493,0.730891409
3645790,209.1484563,12.19771344,234.0648691,107.0942509,7370.582091
3650150,1.69509211,3.39018422,0.076419386,1.93508396,2.40988588
3650070,379.5203502,0.336546012,632.0088641,175.9785053,19898.07612
3650040,0.685751744,0.457167829,0.016905521,0.910148638,0.533260489
3649360,2.75077125,1.8338475,0.171280895,2.897026726,5.400559761
3650200,0.548981869,1.097963737,0.011667599,0.756116629,0.368062288
3650230,122.1138805,4.131003293,95.44993124,68.38893647,3006.154377
3650270,46.860737,3.143098858,19.33646606,30.78127413,609.1686591
3648780,74.82723074,4.777857868,42.18866526,45.46696161,1328.909043
3649200,824.2914195,4.467464978,2302.740343,335.9081375,72482.27807
3650280,86.87813116,0.212511492,54.11305646,51.49310407,1704.441425
3649210,10131.77806,2.205891211,150874.6651,2718.981168,4745437.989
3650120,34.96764848,1.743575178,11.86944045,24.11643801,373.9631721
3649870,34.78286297,1.272448096,11.76506441,24.01016777,370.6752495
3650310,0.281928293,0.563856585,0.003841665,0.433868149,0.121212137
3644610,13.17296335,14.86120564,2.331581916,10.68866287,73.48123756
3650340,628.2564371,3.206675305,1464.308562,267.8639945,46095.10936
3646530,136.9804902,10.66896154,115.5974864,75.26139004,3640.567452
3649890,706.3219289,9.291814633,1780.023742,295.3322931,56031.56892
3650400,8.559583064,6.836036952,1.136414622,7.462192472,35.8194379
3648400,12.97796792,5.599758198,2.274332063,10.55662214,71.67729391
3650410,44.21265516,14.7794598,17.54948952,29.3244776,552.8820791
3650420,10.64755849,21.29511697,1.635174546,8.951176055,51.53682176
3650320,0.798853176,0.532568784,0.021804732,1.033649769,0.687767568
3650440,4.821081709,0.640965758,0.43645571,4.624535628,13.75931854
3650450,0.297582133,0.595164266,0.004203789,0.453856445,0.132635733
3649440,11.13453689,4.453814755,1.761735879,9.291127921,55.52498968
3650470,26.62796497,5.875137298,7.536621736,19.2170358,237.4711231
3650480,7.94305219,15.88610438,1.003268862,7.011431684,31.62343386
3649800,3.375449123,2.250299415,0.24091677,3.435829119,7.595742294
3650490,4.727506612,9.455013223,0.422425471,4.54959867,13.31709187
3650510,4.840443947,9.680887893,0.439381666,4.640010953,13.85154301
3650530,21.9090034,1.523345593,5.444477698,16.33338321,171.5598767
3650300,50.65666073,7.301389468,22.01747201,32.84594539,693.6138412
3650540,1.307827337,2.615654674,0.049593853,1.558877408,1.56406418
3647400,9.486050729,7.425871442,1.348775735,8.129576312,42.51168387
3650580,986.9677653,1.881831656,3109.147744,390.318126,97859.89781
3650590,0.670434133,1.340868265,0.016280733,0.893171833,0.51355592
3650610,0.164065532,0.328131063,0.001558017,0.276302081,0.049166514
3650210,924.4472248,2.736872206,2787.814099,369.5982831,87747.69852
3650640,15.32752831,6.131011325,3.001375594,12.12713503,94.58589856
3650650,3.069694356,2.046462904,0.205648669,3.174395181,6.483976956
3650660,4.450216584,0.714581551,0.381935199,4.326063423,12.04084204
3650670,12.9262928,5.412523628,2.259256034,10.52157525,71.20224673
3650690,1.05568314,2.11136628,0.034703142,1.304014556,1.094519308
3650430,2.134540701,0.712935422,0.112224793,2.344997837,3.538764897
3650620,1.420794672,0.947196448,0.056938762,1.670329113,1.795659348
3650680,0.328143063,0.218762042,0.004947841,0.492386226,0.156107073
3650180,7.206970891,5.249880466,0.85312403,6.465529947,26.89159354
3647550,247.2488009,8.618681952,309.3805539,123.1245188,9741.745088
3650760,5.383110695,10.76622139,0.524530613,5.069713998,16.5353434
3648980,2.932041727,4.231650097,0.190507003,3.055297556,6.006652164
3650790,56.71920015,22.68768006,26.58314646,36.09119251,837.417349
3650800,7.64156165,15.2831233,0.940595523,6.788901281,29.64828942
3650810,0.341048988,0.682097975,0.005276475,0.508475426,0.166473727
3650330,38.26649022,1.867812274,13.7942143,25.99839419,434.5940859
3649700,371.5056834,2.918303148,609.9169971,172.8754837,19202.66191
3650860,4.772159041,9.544318081,0.429097579,4.58538781,13.52739397
3650880,39.97425893,2.575064028,14.83563956,26.96194241,467.3986225
3650890,5.628806985,11.25761397,0.565044143,5.261859273,17.81225655
3649510,725.2305023,3.375995597,1860.166873,301.9075633,58553.84949
3648230,537.0962168,14.04169917,1127.54829,235.0529009,35495.8699
3649610,9.426885558,3.770754223,1.334781437,8.08729191,42.07068051
3650940,4.334177686,8.668355372,0.365478471,4.231837083,11.5221206
3650500,2.891140525,1.15645621,0.186097556,3.019731816,5.867647798
3650980,4.604394181,9.208788362,0.404247053,4.450629798,12.74411259
3650830,396.627672,0.632823549,680.2096519,182.5658044,21415.33953
3651000,0.617963817,1.235927633,0.014212606,0.834516437,0.44833032
3650720,1.45732564,2.039603112,0.0594001,1.706049495,1.873267485
3651010,3.037015171,1.119775949,0.202012106,3.146202978,6.369338799
3650780,5.460278503,0.824823455,0.537125008,5.130216897,16.9322978
3648210,25084.62945,7.942989572,683834.3785,5788.599533,21502690.15
3651050,3231.880788,5.548103102,22459.51383,1049.054897,706657.8754
3651060,2.034843365,4.06968673,0.103623788,2.253345421,3.267597775
3651070,0.889194098,1.778388195,0.026068473,1.130201391,0.822228612
3651080,4.188533752,8.377067503,0.345235699,4.112973285,10.884056
3651090,6.81384763,13.62769526,0.776968606,6.170207591,24.49148635
3649300,44.09140822,4.78536229,17.46933522,29.25743369,550.3573382
3650820,43.36444408,0.856846338,16.99183678,28.85480899,535.3168041
3651140,7.67150378,2.74095802,0.946747376,6.811066101,29.84216553
3651170,0.630801125,0.420534083,0.014708184,0.848941101,0.463960237
3651180,124.3457462,1.683687655,98.37575451,69.42918674,3098.285081
3651190,114.7038568,1.581412881,85.9913707,64.91207256,2708.311959
3651210,7.59588304,15.19176608,0.931241422,6.755059561,29.35349382
3650140,306.2351684,3.735907535,441.9692994,147.1614612,13915.79349
3633200,134.9133516,53.96534062,112.7041431,74.31354528,3549.462189
3649560,6.050712259,4.033808173,0.637396607,5.588598551,20.09263498
3651280,3.349950775,1.33998031,0.237890646,3.414182431,7.500350237
3650740,309.2706089,4.000250198,449.2962974,148.3762736,14146.44863
3651160,75.50599341,1.243816374,42.82854769,45.81046646,1349.061171
3650700,4.031538368,1.655189067,0.323935191,3.984071327,10.21264364
3651350,19.57151267,1.854313744,4.511034769,14.8674377,142.1511496
3651360,3.802562702,7.605125403,0.293849965,3.794555083,9.264314915
3651220,0.637260228,0.424840152,0.014960098,0.856180358,0.471905278
3651130,46.24799383,1.482867815,18.9168218,30.44543099,595.9506994
3649930,329.384747,3.663740226,499.0568478,156.3770621,15712.90183
3644220,3065.843111,17.5146649,20569.18286,1003.937229,647191.4379
3650770,2.189680121,1.459786747,0.117098922,2.395380383,3.692431711
3651460,2.218990261,4.437980521,0.119723487,2.422075731,3.77517596
3651490,0.558543642,1.117087284,0.012008327,0.767077597,0.378808826
3651500,1.26886824,0.84591216,0.047155642,1.52007449,1.487182703
3651330,79.15670732,1.082345958,46.33587208,47.64932037,1459.518096
3649670,15.44132659,6.176530637,3.038614134,12.20213475,95.7592282
3651600,5.17835461,10.35670922,0.491695259,4.908468974,15.5004195
3651620,2.686897132,0.657574992,0.164702349,2.840847606,5.193172014
3648990,59.56284604,6.411067443,28.84180069,37.59319398,908.5557216
3651670,0.929059135,1.85811827,0.02804572,1.172279942,0.884581525
3651680,2.017463788,0.681291696,0.102152616,2.237292602,3.221215206
3651470,1.257613455,0.83840897,0.046460454,1.508828108,1.465261966
3651690,2.906335656,0.69549079,0.187730877,3.032954498,5.91913704
3651710,1.297977119,2.595954238,0.048972747,1.549085078,1.544479578
3650990,406.1451899,2.759011833,707.6362325,186.2100303,22278.66413
3651700,5.480128688,4.452095274,0.540384026,5.145757213,17.03501635
3650960,147.7960454,19.12838447,131.2097843,80.18278762,4132.15888
3651750,0.65458351,1.30916702,0.015644153,0.875536132,0.49347933
3651770,3.540671778,7.081343555,0.260894018,3.575444992,8.225476862
3651780,66.68965947,4.902238387,34.82120775,41.30664813,1096.877939
3651650,82.15932458,0.315484987,49.3027674,49.15115057,1552.953991
3651840,10.00863051,20.01726101,1.474900977,8.501185086,46.48624216
3651860,4.917107501,9.834215002,0.451043456,4.701183824,14.21911486
3651870,31.93049222,2.328497824,10.20114847,22.35746576,321.4100822
3651110,57.06204004,2.014452189,26.8515432,36.27293229,845.8708041
3651830,95.75854102,4.034357626,63.64455258,55.84427523,2004.603912
3651910,3.940454594,7.880909188,0.311827231,3.908904494,9.830985692
3646190,146210.1222,14.19476923,12916822.86,25157.9872,405945656.9
3651980,10.32010071,0.315478928,1.552206262,8.721129907,48.92231675
3651610,4.246584952,2.461800648,0.353248792,4.160431564,11.13663439
3651720,0.999452211,0.666301474,0.031676823,1.245858874,0.999087167
3651990,1.945596605,1.225987313,0.096158865,2.170664502,3.032245089
3652000,0.213363269,0.426726538,0.002414242,0.343944548,0.076180485
3652040,368.6670955,4.132581101,602.1682016,171.7738102,18958.74201
3652050,1.386961855,2.773923709,0.054696541,1.637110411,1.72495961
3652070,2.808549333,5.617098665,0.177320072,2.947657297,5.590942735
3652080,17.27096844,4.706033147,3.66222678,13.39586176,115.4079504
3652090,4.725768578,3.150512385,0.422166614,4.548204492,13.30893282
3652110,17.06325175,3.16220809,3.589098099,13.2614406,113.1038529
3652130,87.88583942,5.316498461,55.16341267,51.99045317,1737.519307
3652140,0.194433816,0.129622544,0.002067859,0.318316016,0.06525232
3652160,16.39320847,8.009789318,3.357245768,12.82595192,105.7987228
3652170,32.97838849,3.80555895,10.7653157,22.96737838,339.1821514
3652190,58.01556186,2.664249653,27.60368081,36.77744363,869.5601373
3652200,49.55736978,7.615857181,21.22676253,32.25075757,668.7086141
3652220,14.38080491,1.074293909,2.698751499,11.49951405,85.05057431
3652230,1.947134524,3.894269047,0.096285607,2.172094549,3.036241009
3652270,7.539015215,15.07803043,0.919648321,6.712880732,28.98813511
3652290,7.593957285,15.18791457,0.930847886,6.753632092,29.34109149
3652320,4.601335903,9.202671805,0.403799555,4.448165713,12.73000752
3649010,834.9495851,9.788691557,2352.58841,339.5244205,74051.03689
3650600,18.89978462,7.559913848,4.25590464,14.44089081,134.1129268
3650730,19.45048449,8.7373858,4.464628499,14.79076727,140.6890629
3651380,52.20992984,2.810172335,23.15435805,33.68328286,729.4224197
3652370,2.586944022,0.668994072,0.15461595,2.752486427,4.875196724
3652010,1.689335239,1.126223493,0.075987231,1.929604705,2.396260301
3652380,84.21853427,0.49987389,51.37985939,50.17582197,1618.366866
3651450,5.831221193,2.439646757,0.599320901,5.419107319,18.89258499
3650930,20.36829998,3.523522056,4.821319734,15.37025266,151.9269909
3652440,3.891135287,2.594090191,0.305348333,3.86808329,9.626761673
3652360,3.156495632,0.470109147,0.215433564,3.249037497,6.792431927
3649710,71063.40292,6.588439883,3880004.178,13788.40835,121965889.8
3652500,3.755871215,7.51174243,0.28785981,3.755679794,9.075494771
3649960,58.25020884,10.433554,27.79004317,36.90138365,875.42979
3652550,11.66359456,23.32718912,1.903478371,9.657662251,59.99148129
3652560,1.301687517,2.603375034,0.049206338,1.552775118,1.551845151
3648810,371.4683902,8.242044754,609.8149369,172.861019,19199.44923
3652580,10.58360094,21.16720187,1.618833869,8.90633817,51.02189462
3652340,62.34424643,0.597426831,31.12174043,39.05080385,980.3634836
3652450,5.407864239,0.439367714,0.528557558,5.089137483,16.66226618
3652620,0.299699314,0.599398628,0.004253765,0.456546237,0.134212244
3652600,7.294822216,0.90661374,0.870530188,6.531154508,27.44015881
3652650,12.84502066,0.492295908,2.235626425,10.46640792,70.45767419
3649000,23.7304145,9.455120301,6.219740801,17.45758572,195.9843459
3652670,2.763907318,5.527814635,0.172646566,2.908553204,5.443612179
3652570,450.1721749,0.269573032,840.0797512,202.8889051,26447.59539
3651850,12.44312091,4.977248363,2.120242274,10.19273621,66.82188146
3650950,5.973763047,3.982508698,0.623941272,5.529296729,19.66855834
3651390,402.5169687,10.93418756,697.1296614,184.8224916,21947.94257
3652460,3.81694677,0.850793129,0.295705264,3.806515194,9.32279704
3652740,0.910475438,0.606983625,0.027116801,1.152702589,0.855287975
3650710,5.244889509,6.700993226,0.5022718,4.960979563,15.83377845
3652760,37.41419433,3.334098746,13.28586961,25.51485079,418.5812436
3652780,0.205024772,0.410049543,0.002259017,0.332703812,0.071283271
3651020,8.097887924,9.001969558,1.036081783,7.125167183,32.65752104
3652060,3.687126227,2.458084151,0.27913045,3.698295834,8.80032881
3652770,0.870464982,0.580309988,0.0251596,1.110324462,0.793566817
3652830,10.42769337,0.791538479,1.579276334,8.796848321,49.77535427
3652860,272.9459847,3.095809962,364.8196196,133.7017627,11487.0643
3652870,41.51043004,4.335144856,15.79815672,27.82282659,497.7172118
3652880,9.752237273,0.559373719,1.412456596,8.319277205,44.51845345
3652750,9.033968268,0.877164292,1.243334177,7.805342701,39.18887508
