UNIQUE_ID,COMID,type,TERMCODE,TERMNAME_HUC10,TERMNAME_HUC8,TERMNAME_HUC6,TERMNAME_HUC4,TERMNAME_HUC2,damName,latitude,longitude
93748420,93748420,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.45897293,-55.01352692
93748440,93748440,outlet,NICN920000000,Trinity Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.45837402,-53.71058273
93748480,93748480,outlet,NICN920000000,Conception Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.45764923,-52.990242
93748700,93748700,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.45000839,-54.86734009
93748750,93748750,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.47966385,-53.81537247
93749000,93749000,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.53899002,-54.6110878
93749160,93749160,outlet,NICN920000000,,,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.43832397,-70.50265503
93749180,93749180,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.58509445,-54.68512726
93749440,93749440,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.55291748,-54.53251266
93749470,93749470,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.43071365,-55.11633301
93749520,93749520,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.47831345,-54.79751968
93749580,93749580,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.48313141,-53.72220993
93749610,93749610,outlet,NICN920000000,Trinity Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.49692917,-53.74819565
93749660,93749660,outlet,NICN920000000,Trinity Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.4255867,-53.65498352
93749730,93749730,outlet,NICN920000000,Northwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.45280457,-54.27174377
93749820,93749820,outlet,NICN920000000,Conception Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.42055893,-53.0127449
93749840,93749840,outlet,NICN920000000,Trinity Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.41952515,-53.62735367
93749860,93749860,outlet,NICN920000000,Lower St. Lawrence - Loup,Lower St. Lawrence,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.41880892,-69.94958871
93749870,93749870,outlet,NICN920000000,Conception Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.41854477,-53.27295303
93749960,93749960,outlet,NICN920000000,Conception Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.41321945,-53.04778671
93750210,93750210,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.40191269,-53.813797
93750600,93750600,outlet,NICN920000000,Conception Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.38953018,-53.08912659
93750810,93750810,outlet,NICN920000000,Conception Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.38495636,-53.19438934
93751140,93751140,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.41074753,-55.14751053
93751560,93751560,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.42805099,-54.93638992
93751890,93751890,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.35828781,-53.78701019
93751900,93751900,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.35841751,-55.20806122
93752110,93752110,outlet,NICN920000000,Conception Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.32899094,-53.11746597
93752340,93752340,outlet,NICN920000000,Conception Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.32226944,-53.29419708
93752760,93752760,outlet,NICN920000000,Eastern Coast Newfoundland,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.39361191,-52.89280319
93752880,93752880,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.31024551,-55.04811096
93753030,93753030,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.36527634,-53.74687195
93753160,93753160,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.30028152,-53.7884903
93753490,93753490,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.41352463,-55.02654648
93753640,93753640,outlet,NICN920000000,Eastern Coast Newfoundland,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.28040482,-52.82544884
93753720,93753720,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.27812576,-55.30812073
93753930,93753930,outlet,NICN920000000,Conception Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.27270889,-53.21733093
93754050,93754050,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.26586533,-53.50534439
93754460,93754460,outlet,NICN920000000,Eastern Coast Newfoundland,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.25388718,-52.90012741
93755080,93755080,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.23024368,-53.8842926
93755330,93755330,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.22411728,-53.62805939
93755490,93755490,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.22159307,-53.57600876
93755760,93755760,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.21614519,-55.32857328
93756040,93756040,outlet,NICN920000000,Eastern Coast Newfoundland,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.21032333,-52.86802673
93756060,93756060,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.20957947,-55.27943039
93756100,93756100,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.20835495,-55.42398834
93756420,93756420,outlet,NICN920000000,Eastern St. Mary's Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.20154953,-53.38217163
93756700,93756700,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.19517136,-53.8968811
93757610,93757610,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.22257614,-53.44541168
93757640,93757640,outlet,NICN920000000,Eastern Coast Newfoundland,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.180439,-52.99353027
93757810,93757810,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.15951538,-53.76198196
93758050,93758050,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.15146637,-55.22484589
93758090,93758090,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.14884949,-53.91728973
93758330,93758330,outlet,NICN920000000,Eastern Coast Newfoundland,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.14993668,-52.90623093
93758520,93758520,outlet,NICN920000000,,,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.13977051,-70.15561676
93758690,93758690,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.13805008,-55.51539612
93758780,93758780,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.13614655,-55.41942978
93758790,93758790,outlet,NICN920000000,Eastern St. Mary's Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.13607025,-53.42182159
93759160,93759160,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.12785339,-54.03643799
93759830,93759830,outlet,NICN920000000,Eastern Coast Newfoundland,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.10494232,-52.94110107
93760250,93760250,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.16375351,-53.69976807
93760310,93760310,outlet,NICN920000000,Eastern Coast Newfoundland,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.09068825,-52.97327166
93760460,93760460,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.08550644,-55.54977036
93760720,93760720,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.0764389,-55.78401566
93760790,93760790,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.09401321,-55.17501068
93761090,93761090,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.07629776,-55.5187645
93761100,93761100,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.06152344,-55.64845276
93761220,93761220,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.05898285,-55.7517395
93761440,93761440,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.0525589,-53.94932556
93761680,93761680,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.09685516,-53.85022736
93761700,93761700,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.04317474,-54.02148819
93761870,93761870,outlet,NICN920000000,Eastern Coast Newfoundland,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.05265427,-53.06244659
93762140,93762140,outlet,NICN920000000,,,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.03289797,-70.85385577
93762170,93762170,outlet,NICN920000000,Eastern St. Mary's Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.04575348,-53.5414238
93762600,93762600,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.06513596,-53.91185761
93762830,93762830,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.01215744,-54.0525856
93762900,93762900,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.00851059,-55.67778397
93763010,93763010,outlet,NICN920000000,Eastern Coast Newfoundland,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.00748062,-53.09513092
93763170,93763170,outlet,NICN920000000,,,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.00153796,-70.78054001
93763250,93763250,outlet,NICN920000000,Eastern St. Mary's Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.03292084,-53.55659485
93763360,93763360,outlet,NICN920000000,Eastern St. Mary's Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.05067825,-53.53201675
93763410,93763410,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.9912529,-55.29863739
93763490,93763490,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.98836899,-54.06595993
93763610,93763610,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.98314667,-55.56777191
93763650,93763650,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.98245239,-55.91743088
93763670,93763670,outlet,NICN920000000,Eastern St. Mary's Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.04653168,-53.44816208
93763700,93763700,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.98028564,-55.52514267
93763720,93763720,outlet,NICN920000000,,,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.97922365,-70.56244768
93763870,93763870,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.97349167,-54.14601135
93764150,93764150,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.96313477,-55.40717316
93764330,93764330,outlet,NICN920000000,Eastern St. Mary's Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.95663071,-53.45801163
93764390,93764390,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.95504761,-53.88285828
93764460,93764460,outlet,NICN920000000,Eastern Coast Newfoundland,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.95386887,-52.99156189
93764480,93764480,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,47.00719452,-55.92792892
93764570,93764570,outlet,NICN920000000,Eastern St. Mary's Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.98981476,-53.45956039
93764950,93764950,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.97301102,-55.93268967
93765000,93765000,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.99988174,-55.43301392
93765170,93765170,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.93268682,-55.36970219
93765250,93765250,outlet,NICN920000000,Eastern St. Mary's Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.96924591,-53.35155869
93765680,93765680,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.91636658,-55.69409943
93765710,93765710,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.94689178,-54.06742477
93765740,93765740,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.91244125,-53.92316818
93765970,93765970,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.98147202,-55.89439392
93766280,93766280,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.89415741,-54
93766290,93766290,outlet,NICN920000000,Eastern St. Mary's Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.95266724,-53.4897728
93766350,93766350,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.89345932,-55.86792374
93766370,93766370,outlet,NICN920000000,Fortune Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.95424271,-55.89017105
93766410,93766410,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.89241409,-55.77499771
93766850,93766850,outlet,NICN920000000,Eastern Coast Newfoundland,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.91277695,-53.05051422
93766920,93766920,outlet,NICN920000000,Southwestern Placentia Bay,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.92778778,-55.4508934
93767310,93767310,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.8683815,-54.06779099
93767820,93767820,outlet,NICN920000000,Eastern Placentia and Western St. Mary's Bays,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.890728,-54.12433624
93767890,93767890,outlet,NICN920000000,Eastern Coast Newfoundland,Southern Newfoundland,St. Lawrence Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.85057068,-52.98724365
